"Country","Year","Month","Variable","Value"
"Kyrgyzstan",2013,8,"Money supply billion currency units",84.07
"Kyrgyzstan",2013,8,"Bank deposit interest rate percent",11.72
"Kyrgyzstan",2013,8,"Foreign exchange reserves billion currency units",2.08
"Kyrgyzstan",2013,8,"Inflation monthly percent change in the CPI",-0.09
"Kyrgyzstan",2013,8,"Inflation annual percent change in the CPI",6.57
"Kyrgyzstan",2013,8,"USD Exchange rate",48.7284
"Kyrgyzstan",2013,9,"Private sector credit billion currency units",50.09
"Kyrgyzstan",2013,9,"Consumer Price Index (CPI)",213.5
"Kyrgyzstan",2013,9,"Money supply billion currency units",84.28
"Kyrgyzstan",2013,9,"Bank deposit interest rate percent",11.82
"Kyrgyzstan",2013,9,"Foreign exchange reserves billion currency units",2.11
"Kyrgyzstan",2013,9,"Inflation monthly percent change in the CPI",0.47
"Kyrgyzstan",2013,9,"Inflation annual percent change in the CPI",5.96
"Kyrgyzstan",2013,9,"USD Exchange rate",48.945
"Kyrgyzstan",2013,10,"Private sector credit billion currency units",51.5
"Kyrgyzstan",2013,10,"Consumer Price Index (CPI)",214.3
"Kyrgyzstan",2013,10,"Money supply billion currency units",85.18
"Kyrgyzstan",2013,10,"Bank deposit interest rate percent",11.9
"Kyrgyzstan",2013,10,"Foreign exchange reserves billion currency units",2.14
"Kyrgyzstan",2013,10,"Inflation monthly percent change in the CPI",0.37
"Kyrgyzstan",2013,10,"Inflation annual percent change in the CPI",4.38
"Kyrgyzstan",2013,10,"USD Exchange rate",48.6911
"Kyrgyzstan",2013,11,"Private sector credit billion currency units",52.79
"Kyrgyzstan",2013,11,"Consumer Price Index (CPI)",216
"Kyrgyzstan",2013,11,"Money supply billion currency units",84.65
"Kyrgyzstan",2013,11,"Bank deposit interest rate percent",11.6
"Kyrgyzstan",2013,11,"Foreign exchange reserves billion currency units",2.14
"Kyrgyzstan",2013,11,"Inflation monthly percent change in the CPI",0.79
"Kyrgyzstan",2013,11,"Inflation annual percent change in the CPI",4.35
"Kyrgyzstan",2013,11,"USD Exchange rate",48.7435
"Kyrgyzstan",2013,12,"Private sector credit billion currency units",53.96
"Kyrgyzstan",2013,12,"Consumer Price Index (CPI)",218.4
"Kyrgyzstan",2013,12,"Money supply billion currency units",90.96
"Kyrgyzstan",2013,12,"Bank deposit interest rate percent",12.03
"Kyrgyzstan",2013,12,"Foreign exchange reserves billion currency units",2.24
"Kyrgyzstan",2013,12,"Inflation monthly percent change in the CPI",1.11
"Kyrgyzstan",2013,12,"Inflation annual percent change in the CPI",3.95
"Kyrgyzstan",2013,12,"USD Exchange rate",49.2542
"Kyrgyzstan",2014,1,"Private sector credit billion currency units",54.81
"Kyrgyzstan",2014,1,"Consumer Price Index (CPI)",219.5
"Kyrgyzstan",2014,1,"Money supply billion currency units",88.66
"Kyrgyzstan",2014,1,"Bank deposit interest rate percent",11.95
"Kyrgyzstan",2014,1,"Foreign exchange reserves billion currency units",2.21
"Kyrgyzstan",2014,1,"Inflation monthly percent change in the CPI",0.5
"Kyrgyzstan",2014,1,"Inflation annual percent change in the CPI",3.64
"Kyrgyzstan",2014,1,"USD Exchange rate",49.8486
"Kyrgyzstan",2014,2,"Private sector credit billion currency units",57.83
"Kyrgyzstan",2014,2,"Consumer Price Index (CPI)",221.2
"Kyrgyzstan",2014,2,"Money supply billion currency units",83.87
"Kyrgyzstan",2014,2,"Bank deposit interest rate percent",11.96
"Kyrgyzstan",2014,2,"Foreign exchange reserves billion currency units",2.1
"Kyrgyzstan",2014,2,"Inflation monthly percent change in the CPI",0.77
"Kyrgyzstan",2014,2,"Inflation annual percent change in the CPI",4.05
"Kyrgyzstan",2014,2,"USD Exchange rate",51.364
"Kyrgyzstan",2014,3,"Private sector credit billion currency units",61.34
"Kyrgyzstan",2014,3,"Consumer Price Index (CPI)",225.9
"Kyrgyzstan",2014,3,"Money supply billion currency units",83.65
"Kyrgyzstan",2014,3,"Bank deposit interest rate percent",11.81
"Kyrgyzstan",2014,3,"Foreign exchange reserves billion currency units",2.12
"Kyrgyzstan",2014,3,"Inflation monthly percent change in the CPI",2.12
"Kyrgyzstan",2014,3,"Inflation annual percent change in the CPI",6.31
"Kyrgyzstan",2014,3,"USD Exchange rate",54.2125
"Kyrgyzstan",2014,4,"Private sector credit billion currency units",63.91
"Kyrgyzstan",2014,4,"Consumer Price Index (CPI)",228.1
"Kyrgyzstan",2014,4,"Money supply billion currency units",87.37
"Kyrgyzstan",2014,4,"Bank deposit interest rate percent",11.78
"Kyrgyzstan",2014,4,"Foreign exchange reserves billion currency units",2.14
"Kyrgyzstan",2014,4,"Inflation monthly percent change in the CPI",0.97
"Kyrgyzstan",2014,4,"Inflation annual percent change in the CPI",7.44
"Kyrgyzstan",2014,4,"USD Exchange rate",54.4178
"Kyrgyzstan",2014,5,"Private sector credit billion currency units",65.02
"Kyrgyzstan",2014,5,"Consumer Price Index (CPI)",230.3
"Kyrgyzstan",2014,5,"Money supply billion currency units",89.15
"Kyrgyzstan",2014,5,"Bank deposit interest rate percent",12.17
"Kyrgyzstan",2014,5,"Foreign exchange reserves billion currency units",2.18
"Kyrgyzstan",2014,5,"Inflation monthly percent change in the CPI",0.96
"Kyrgyzstan",2014,5,"Inflation annual percent change in the CPI",8.12
"Kyrgyzstan",2014,5,"USD Exchange rate",52.6348
"Kyrgyzstan",2014,6,"Private sector credit billion currency units",66.76
"Kyrgyzstan",2014,6,"Consumer Price Index (CPI)",231.4
"Kyrgyzstan",2014,6,"Money supply billion currency units",91.44
"Kyrgyzstan",2014,6,"Bank deposit interest rate percent",12.12
"Kyrgyzstan",2014,6,"Foreign exchange reserves billion currency units",2.18
"Kyrgyzstan",2014,6,"Inflation monthly percent change in the CPI",0.48
"Kyrgyzstan",2014,6,"Inflation annual percent change in the CPI",8.49
"Kyrgyzstan",2014,6,"USD Exchange rate",52.1831
"Kyrgyzstan",2014,7,"Private sector credit billion currency units",67.93
"Kyrgyzstan",2014,7,"Consumer Price Index (CPI)",229.4
"Kyrgyzstan",2014,7,"Money supply billion currency units",90.86
"Kyrgyzstan",2014,7,"Bank deposit interest rate percent",11.83
"Kyrgyzstan",2014,7,"Foreign exchange reserves billion currency units",2.26
"Kyrgyzstan",2014,7,"Inflation monthly percent change in the CPI",-0.86
"Kyrgyzstan",2014,7,"Inflation annual percent change in the CPI",7.85
"Kyrgyzstan",2014,7,"USD Exchange rate",51.8816
"Kyrgyzstan",2014,8,"Private sector credit billion currency units",70.19
"Kyrgyzstan",2014,8,"Consumer Price Index (CPI)",228.4
"Kyrgyzstan",2014,8,"Money supply billion currency units",90.31
"Kyrgyzstan",2014,8,"Bank deposit interest rate percent",12.34
"Kyrgyzstan",2014,8,"Foreign exchange reserves billion currency units",2.22
"Kyrgyzstan",2014,8,"Inflation monthly percent change in the CPI",-0.44
"Kyrgyzstan",2014,8,"Inflation annual percent change in the CPI",7.48
"Kyrgyzstan",2014,8,"USD Exchange rate",52.0908
"Kyrgyzstan",2014,9,"Private sector credit billion currency units",72.5
"Kyrgyzstan",2014,9,"Consumer Price Index (CPI)",229.3
"Kyrgyzstan",2014,9,"Money supply billion currency units",86.06
"Kyrgyzstan",2014,9,"Bank deposit interest rate percent",12.09
"Kyrgyzstan",2014,9,"Foreign exchange reserves billion currency units",2.12
"Kyrgyzstan",2014,9,"Inflation monthly percent change in the CPI",0.39
"Kyrgyzstan",2014,9,"Inflation annual percent change in the CPI",7.4
"Kyrgyzstan",2014,9,"USD Exchange rate",53.9214
"Kyrgyzstan",2014,10,"Private sector credit billion currency units",76.11
"Kyrgyzstan",2014,10,"Consumer Price Index (CPI)",233.3
"Kyrgyzstan",2014,10,"Money supply billion currency units",84.43
"Kyrgyzstan",2014,10,"Bank deposit interest rate percent",11.96
"Kyrgyzstan",2014,10,"Foreign exchange reserves billion currency units",2.05
"Kyrgyzstan",2014,10,"Inflation monthly percent change in the CPI",1.74
"Kyrgyzstan",2014,10,"Inflation annual percent change in the CPI",8.87
"Kyrgyzstan",2014,10,"USD Exchange rate",55.2381
"Kyrgyzstan",2014,11,"Private sector credit billion currency units",76.92
"Kyrgyzstan",2014,11,"Consumer Price Index (CPI)",237.9
"Kyrgyzstan",2014,11,"Money supply billion currency units",82.84
"Kyrgyzstan",2014,11,"Bank deposit interest rate percent",12.09
"Kyrgyzstan",2014,11,"Foreign exchange reserves billion currency units",1.97
"Kyrgyzstan",2014,11,"Inflation monthly percent change in the CPI",1.97
"Kyrgyzstan",2014,11,"Inflation annual percent change in the CPI",10.14
"Kyrgyzstan",2014,11,"USD Exchange rate",57.5622
"Kyrgyzstan",2014,12,"Private sector credit billion currency units",78.76
"Kyrgyzstan",2014,12,"Consumer Price Index (CPI)",241.3
"Kyrgyzstan",2014,12,"Money supply billion currency units",82.39
"Kyrgyzstan",2014,12,"Bank deposit interest rate percent",12.18
"Kyrgyzstan",2014,12,"Foreign exchange reserves billion currency units",1.96
"Kyrgyzstan",2014,12,"Inflation monthly percent change in the CPI",1.43
"Kyrgyzstan",2014,12,"Inflation annual percent change in the CPI",10.49
"Kyrgyzstan",2014,12,"USD Exchange rate",57.9731
"Kyrgyzstan",2015,1,"Private sector credit billion currency units",78.46
"Kyrgyzstan",2015,1,"Consumer Price Index (CPI)",244.9
"Kyrgyzstan",2015,1,"Money supply billion currency units",77.25
"Kyrgyzstan",2015,1,"Bank deposit interest rate percent",12.76
"Kyrgyzstan",2015,1,"Foreign exchange reserves billion currency units",1.87
"Kyrgyzstan",2015,1,"Inflation monthly percent change in the CPI",1.49
"Kyrgyzstan",2015,1,"Inflation annual percent change in the CPI",11.57
"Kyrgyzstan",2015,1,"USD Exchange rate",59.4818
"Kyrgyzstan",2015,2,"Private sector credit billion currency units",79.47
"Kyrgyzstan",2015,2,"Consumer Price Index (CPI)",245.5
"Kyrgyzstan",2015,2,"Money supply billion currency units",74.75
"Kyrgyzstan",2015,2,"Bank deposit interest rate percent",13.01
"Kyrgyzstan",2015,2,"Foreign exchange reserves billion currency units",1.82
"Kyrgyzstan",2015,2,"Inflation monthly percent change in the CPI",0.24
"Kyrgyzstan",2015,2,"Inflation annual percent change in the CPI",10.99
"Kyrgyzstan",2015,2,"USD Exchange rate",60.7672
"Kyrgyzstan",2015,3,"Private sector credit billion currency units",88.92
"Kyrgyzstan",2015,3,"Consumer Price Index (CPI)",245
"Kyrgyzstan",2015,3,"Money supply billion currency units",72.59
"Kyrgyzstan",2015,3,"Bank deposit interest rate percent",12.93
"Kyrgyzstan",2015,3,"Foreign exchange reserves billion currency units",1.75
"Kyrgyzstan",2015,3,"Inflation monthly percent change in the CPI",-0.2
"Kyrgyzstan",2015,3,"Inflation annual percent change in the CPI",8.46
"Kyrgyzstan",2015,3,"USD Exchange rate",62.1602
"Kyrgyzstan",2015,4,"Private sector credit billion currency units",87.19
"Kyrgyzstan",2015,4,"Consumer Price Index (CPI)",246.1
"Kyrgyzstan",2015,4,"Money supply billion currency units",76.46
"Kyrgyzstan",2015,4,"Bank deposit interest rate percent",12.78
"Kyrgyzstan",2015,4,"Foreign exchange reserves billion currency units",1.88
"Kyrgyzstan",2015,4,"Inflation monthly percent change in the CPI",0.45
"Kyrgyzstan",2015,4,"Inflation annual percent change in the CPI",7.89
"Kyrgyzstan",2015,4,"USD Exchange rate",62.8147
"Kyrgyzstan",2015,5,"Private sector credit billion currency units",85.82
"Kyrgyzstan",2015,5,"Consumer Price Index (CPI)",244.2
"Kyrgyzstan",2015,5,"Money supply billion currency units",76.54
"Kyrgyzstan",2015,5,"Bank deposit interest rate percent",13.24
"Kyrgyzstan",2015,5,"Foreign exchange reserves billion currency units",1.91
"Kyrgyzstan",2015,5,"Inflation monthly percent change in the CPI",-0.77
"Kyrgyzstan",2015,5,"Inflation annual percent change in the CPI",6.04
"Kyrgyzstan",2015,5,"USD Exchange rate",58.9058
"Kyrgyzstan",2015,6,"Private sector credit billion currency units",88.67
"Kyrgyzstan",2015,6,"Consumer Price Index (CPI)",241.9
"Kyrgyzstan",2015,6,"Money supply billion currency units",78.98
"Kyrgyzstan",2015,6,"Bank deposit interest rate percent",13.18
"Kyrgyzstan",2015,6,"Foreign exchange reserves billion currency units",1.96
"Kyrgyzstan",2015,6,"Inflation monthly percent change in the CPI",-0.94
"Kyrgyzstan",2015,6,"Inflation annual percent change in the CPI",4.54
"Kyrgyzstan",2015,6,"USD Exchange rate",59.9168
"Kyrgyzstan",2015,7,"Private sector credit billion currency units",88.66
"Kyrgyzstan",2015,7,"Consumer Price Index (CPI)",240.8
"Kyrgyzstan",2015,7,"Money supply billion currency units",82.05
"Kyrgyzstan",2015,7,"Bank deposit interest rate percent",13.1
"Kyrgyzstan",2015,7,"Foreign exchange reserves billion currency units",1.89
"Kyrgyzstan",2015,7,"Inflation monthly percent change in the CPI",-0.45
"Kyrgyzstan",2015,7,"Inflation annual percent change in the CPI",4.97
"Kyrgyzstan",2015,7,"USD Exchange rate",62.1507
"Kyrgyzstan",2015,8,"Private sector credit billion currency units",91.4
"Kyrgyzstan",2015,8,"Consumer Price Index (CPI)",241.5
"Kyrgyzstan",2015,8,"Money supply billion currency units",83.04
"Kyrgyzstan",2015,8,"Bank deposit interest rate percent",13.31
"Kyrgyzstan",2015,8,"Foreign exchange reserves billion currency units",1.86
"Kyrgyzstan",2015,8,"Inflation monthly percent change in the CPI",0.29
"Kyrgyzstan",2015,8,"Inflation annual percent change in the CPI",5.74
"Kyrgyzstan",2015,8,"USD Exchange rate",62.6264
"Kyrgyzstan",2015,9,"Private sector credit billion currency units",93.65
"Kyrgyzstan",2015,9,"Consumer Price Index (CPI)",244
"Kyrgyzstan",2015,9,"Money supply billion currency units",81.12
"Kyrgyzstan",2015,9,"Bank deposit interest rate percent",13.48
"Kyrgyzstan",2015,9,"Foreign exchange reserves billion currency units",1.8
"Kyrgyzstan",2015,9,"Inflation monthly percent change in the CPI",1.04
"Kyrgyzstan",2015,9,"Inflation annual percent change in the CPI",6.41
"Kyrgyzstan",2015,9,"USD Exchange rate",67.7926
"Kyrgyzstan",2015,10,"Private sector credit billion currency units",93.05
"Kyrgyzstan",2015,10,"Consumer Price Index (CPI)",244.8
"Kyrgyzstan",2015,10,"Money supply billion currency units",81.98
"Kyrgyzstan",2015,10,"Bank deposit interest rate percent",13.39
"Kyrgyzstan",2015,10,"Foreign exchange reserves billion currency units",1.9
"Kyrgyzstan",2015,10,"Inflation monthly percent change in the CPI",0.33
"Kyrgyzstan",2015,10,"Inflation annual percent change in the CPI",4.93
"Kyrgyzstan",2015,10,"USD Exchange rate",68.8982
"Kyrgyzstan",2015,11,"Private sector credit billion currency units",95.83
"Kyrgyzstan",2015,11,"Consumer Price Index (CPI)",247
"Kyrgyzstan",2015,11,"Money supply billion currency units",76.46
"Kyrgyzstan",2015,11,"Bank deposit interest rate percent",13.49
"Kyrgyzstan",2015,11,"Foreign exchange reserves billion currency units",1.74
"Kyrgyzstan",2015,11,"Inflation monthly percent change in the CPI",0.9
"Kyrgyzstan",2015,11,"Inflation annual percent change in the CPI",3.83
"Kyrgyzstan",2015,11,"USD Exchange rate",71.5762
"Kyrgyzstan",2015,12,"Private sector credit billion currency units",93.95
"Kyrgyzstan",2015,12,"Consumer Price Index (CPI)",249.4
"Kyrgyzstan",2015,12,"Money supply billion currency units",82.27
"Kyrgyzstan",2015,12,"Bank deposit interest rate percent",13.79
"Kyrgyzstan",2015,12,"Foreign exchange reserves billion currency units",1.78
"Kyrgyzstan",2015,12,"Inflation monthly percent change in the CPI",0.97
"Kyrgyzstan",2015,12,"Inflation annual percent change in the CPI",3.36
"Kyrgyzstan",2015,12,"USD Exchange rate",75.8688
"Kyrgyzstan",2016,1,"Private sector credit billion currency units",96.33
"Kyrgyzstan",2016,1,"Consumer Price Index (CPI)",249.3
"Kyrgyzstan",2016,1,"Money supply billion currency units",73.44
"Kyrgyzstan",2016,1,"Bank deposit interest rate percent",14.15
"Kyrgyzstan",2016,1,"Foreign exchange reserves billion currency units",1.69
"Kyrgyzstan",2016,1,"Inflation monthly percent change in the CPI",-0.04
"Kyrgyzstan",2016,1,"Inflation annual percent change in the CPI",1.8
"Kyrgyzstan",2016,1,"USD Exchange rate",75.8884
"Kyrgyzstan",2016,2,"Private sector credit billion currency units",93.18
"Kyrgyzstan",2016,2,"Consumer Price Index (CPI)",248.7
"Kyrgyzstan",2016,2,"Money supply billion currency units",76.48
"Kyrgyzstan",2016,2,"Bank deposit interest rate percent",14.11
"Kyrgyzstan",2016,2,"Foreign exchange reserves billion currency units",1.79
"Kyrgyzstan",2016,2,"Inflation monthly percent change in the CPI",-0.24
"Kyrgyzstan",2016,2,"Inflation annual percent change in the CPI",1.3
"Kyrgyzstan",2016,2,"USD Exchange rate",74.8675
"Kyrgyzstan",2016,3,"Private sector credit billion currency units",91.38
"Kyrgyzstan",2016,3,"Consumer Price Index (CPI)",246.4
"Kyrgyzstan",2016,3,"Money supply billion currency units",85.04
"Kyrgyzstan",2016,3,"Bank deposit interest rate percent",13.78
"Kyrgyzstan",2016,3,"Foreign exchange reserves billion currency units",1.95
"Kyrgyzstan",2016,3,"Inflation monthly percent change in the CPI",-0.92
"Kyrgyzstan",2016,3,"Inflation annual percent change in the CPI",0.57
"Kyrgyzstan",2016,3,"USD Exchange rate",72.299
"Kyrgyzstan",2016,4,"Private sector credit billion currency units",91.76
"Kyrgyzstan",2016,4,"Consumer Price Index (CPI)",244.5
"Kyrgyzstan",2016,4,"Money supply billion currency units",93.01
"Kyrgyzstan",2016,4,"Bank deposit interest rate percent",13.85
"Kyrgyzstan",2016,4,"Foreign exchange reserves billion currency units",1.97
"Kyrgyzstan",2016,4,"Inflation monthly percent change in the CPI",-0.77
"Kyrgyzstan",2016,4,"Inflation annual percent change in the CPI",-0.65
"Kyrgyzstan",2016,4,"USD Exchange rate",69.068
"Kyrgyzstan",2016,5,"Private sector credit billion currency units",90.8
"Kyrgyzstan",2016,5,"Consumer Price Index (CPI)",244.9
"Kyrgyzstan",2016,5,"Money supply billion currency units",92.54
"Kyrgyzstan",2016,5,"Bank deposit interest rate percent",13.46
"Kyrgyzstan",2016,5,"Foreign exchange reserves billion currency units",1.96
"Kyrgyzstan",2016,5,"Inflation monthly percent change in the CPI",0.16
"Kyrgyzstan",2016,5,"Inflation annual percent change in the CPI",0.29
"Kyrgyzstan",2016,5,"USD Exchange rate",68.3646
"Kyrgyzstan",2016,6,"Private sector credit billion currency units",90.43
"Kyrgyzstan",2016,6,"Consumer Price Index (CPI)",245
"Kyrgyzstan",2016,6,"Money supply billion currency units",99.37
"Kyrgyzstan",2016,6,"Bank deposit interest rate percent",13.32
"Kyrgyzstan",2016,6,"Foreign exchange reserves billion currency units",2
"Kyrgyzstan",2016,6,"Inflation monthly percent change in the CPI",0.04
"Kyrgyzstan",2016,6,"Inflation annual percent change in the CPI",1.28
"Kyrgyzstan",2016,6,"USD Exchange rate",67.8757
"Kyrgyzstan",2016,7,"Private sector credit billion currency units",90.78
"Kyrgyzstan",2016,7,"Consumer Price Index (CPI)",243.7
"Kyrgyzstan",2016,7,"Money supply billion currency units",102.35
"Kyrgyzstan",2016,7,"Bank deposit interest rate percent",13.17
"Kyrgyzstan",2016,7,"Foreign exchange reserves billion currency units",1.99
